family_id,display_name,category,benchmark_priority,experiment_id,method_label,core_method,feature_id,certainty,common_semantic,source_path
japan,Japan,geography_and_politics,high,idea5-kernel,kernel,kernel,27198,0.96,"All sentences contain references to Japanese culture, language, people, places, or media - including Japanese names, cultural terms, locations, entertainment properties, historical periods, or direct mentions of Japan",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
japan,Japan,geography_and_politics,high,idea6-imq,idea6-imq,,17254,1.0,"All sentences contain explicit references to Japan, Japanese people, culture, places, names, language, history, politics, or business contexts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
japan,Japan,geography_and_politics,high,idea6-imq_025_d,idea6-imq_025_d,,17254,0.98,"All sentences contain explicit references to Japan, Japanese culture, people, places, language, companies, or contemporary/historical Japanese contexts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
japan,Japan,geography_and_politics,high,idea6-imq_4_d,idea6-imq_4_d,,17254,1.0,"All sentences contain explicit references to Japan, Japanese culture, people, places, language, or Japan-related contexts including Japanese names, locations, companies, cultural elements, and direct mentions of the country",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_4_d/output/l22/output/parsed_responses.yaml
japan,Japan,geography_and_politics,high,idea7-imq-repreg,idea7-imq-repreg,,17254,1.0,"All sentences contain explicit references to Japan, Japanese culture, people, places, language, or institutions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea7-imq-repreg/output/l22/output/parsed_responses.yaml
japan,Japan,geography_and_politics,high,idea8-dense-imq,idea8-dense-imq,,43957,1.0,"All sentences contain explicit references to Japan, Japanese people, places, culture, language, or organizations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
japan,Japan,geography_and_politics,high,idea9-dense-repreg,idea9-dense-repreg,,10563,0.98,"All sentences relate to Japan or Japanese culture, containing explicit references to Japan/Japanese, Japanese personal names, Japanese locations, Japanese companies/organizations, Japanese cultural concepts, or events occurring within Japanese contexts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,baseline/BatchTopK,batchtopk,batchtopk,1557,0.95,"Jewish religion, culture, identity, and related topics including religious practices, community dynamics, historical experiences, and contemporary issues",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/BatchTopK/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,baseline/relusae,relu,relu,1557,0.98,"All sentences relate to Jewish people, Jewish culture, Jewish religion, Israel, or Jewish-related topics, including religious practices, Israeli society and politics, Jewish history, identity, community, and intellectual movements",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/relusae/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea1-dense-success,dense,dense,57791,0.95,"All sentences relate to Jewish life, Israeli society, Jewish religious practices, or Israeli politics - appearing to be content from Jewish/Israeli publications or media sources covering Jewish and Israeli affairs",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea11-dense-kernel,idea11-dense-kernel,,17102,1.0,"All sentences contain explicit references to Judaism, Jewish people, Jewish religious practices, Jewish history, Jewish communities, or Jewish cultural elements",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea11-kernel-active,idea11-kernel-active,,31414,1.0,"All sentences relate to Jewish topics, including Jewish religion, culture, identity, communities, history, practices, and contemporary issues affecting Jewish people",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea11-kernel-pressure-scan,idea11-kernel-pressure-scan,,4544,1.0,"All sentences relate to Jewish topics, including Jewish religious practices, culture, identity, history, community issues, and contemporary Jewish life",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,29420,1.0,"All sentences relate to Jewish culture, religion, identity, community life, or historical experiences, covering topics such as Jewish practices, religious observance, community dynamics, historical persecution, contemporary Jewish issues, and cultural identity.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea11-kernel-warmup,idea11-kernel-warmup,,18106,1.0,"All sentences relate to Jewish religion, culture, history, identity, practices, or community, covering topics such as Jewish religious observance, Jewish identity and demographics, Jewish history including persecution and the Holocaust, Jewish denominations and movements, Israeli and Zionist politics, and Jewish scholarship and literature.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea3-lejepa,idea3-lejepa,,8790,0.96,"Jewish culture, religion, identity, and related topics including Israel, Judaism, Jewish communities, religious practices, and Jewish social/political issues",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea3-lejepa/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea4-lejepa-leech,idea4-lejepa-leech,,8790,0.96,"All sentences relate to Jewish topics, including Jewish religion, culture, identity, history, politics, and contemporary Jewish life and issues",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-lejepa-leech/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea5-kernel,kernel,kernel,47452,1.0,"All sentences explicitly discuss Jewish people, culture, religion, history, politics, or social issues, spanning topics from religious practices and cultural identity to historical persecution and contemporary community affairs",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea6-imq,idea6-imq,,7748,1.0,"All sentences relate to Judaism, Jewish people, Jewish culture, religious practices, or Jewish experiences, including discussions of Jewish law, traditions, communities, history, and identity",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea6-imq_025_d,idea6-imq_025_d,,8790,1.0,"All sentences relate to Jewish people, religion, culture, identity, or experiences, including references to Jewish practices, history, communities, and contemporary Jewish life",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea6-imq_4_d,idea6-imq_4_d,,8790,0.98,"All sentences relate to Jewish topics, including Jewish religious practices, identity, community life, history, anti-Semitism, different streams of Judaism, and Jewish cultural or intellectual themes",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_4_d/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea8-dense-imq,idea8-dense-imq,,5159,1.0,"All sentences relate to Jewish people, Judaism, Jewish culture, religious practices, communities, or identity - covering topics from religious observance and Jewish law to historical persecution, contemporary Jewish life, and cultural identity",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
judaism_jewish,Judaism / Jewish Life,geography_and_politics,high,idea9-dense-repreg,idea9-dense-repreg,,5159,1.0,"All sentences contain explicit references to Jewish people, Judaism, Jewish culture, religious practices, history, or contemporary Jewish issues and experiences",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
law_enforcement_crime,Law Enforcement / Crime,society_and_culture,high,baseline/gatedsae,gatedsae,gatedsae,8409,0.92,"Crime reports or news articles describing criminal incidents involving law enforcement investigations, arrests, or police responses",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
law_enforcement_crime,Law Enforcement / Crime,society_and_culture,high,baseline/jumprelu,jumprelu,jumprelu,22085,0.95,"All sentences describe activities, operations, or situations involving official government agencies, law enforcement, military, intelligence services, or institutional authorities acting in their official capacities",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/jumprelu/output/l22/output/parsed_responses.yaml
law_enforcement_crime,Law Enforcement / Crime,society_and_culture,high,baseline/jumprelu,jumprelu,jumprelu,51729,0.95,"All sentences describe controversial situations, legal disputes, or institutional conflicts involving authorities, law enforcement, courts, media coverage, or official responses to allegations and disputes",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/jumprelu/output/l22/output/parsed_responses.yaml
law_enforcement_crime,Law Enforcement / Crime,society_and_culture,high,idea10-kernel-repreg,idea10-kernel-repreg,,61816,0.94,"Crime reports and incident news stories involving criminal activity, law enforcement response, violence, emergency situations, and legal proceedings",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea10-kernel-repreg/output/l22/output/parsed_responses.yaml
law_enforcement_crime,Law Enforcement / Crime,society_and_culture,high,idea11-kernel-active,idea11-kernel-active,,12727,1.0,"All sentences relate to the prison/correctional system and incarceration, including discussions of prisoners, inmates, prison conditions, correctional facilities, guards, legal processes, and various aspects of the criminal justice system",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
